Country,Indicator,Gender,Education_Level,Wealth_Quintile,Residence,Data_Year,Percentage,Data_Source,Happiness_Rank,Country_Code,GDP_PerCapita,Region,Income_Group
New Zealand,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2018,0.7957,UIS,10.0,NZL,48781.02663,East Asia & Pacific,High income
New Zealand,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2018,4.01501,UIS,10.0,NZL,48781.02663,East Asia & Pacific,High income
Norway,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2014,0.11974,UIS,8.0,NOR,89154.27609,Europe & Central Asia,High income
Norway,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2014,0.0459,UIS,8.0,NOR,89154.27609,Europe & Central Asia,High income
Norway,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2017,1.25415,UIS,8.0,NOR,89154.27609,Europe & Central Asia,High income
Norway,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2017,0.36675,UIS,8.0,NOR,89154.27609,Europe & Central Asia,High income
Norway,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2019,7.86672,UIS,8.0,NOR,89154.27609,Europe & Central Asia,High income
Norway,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2019,8.48052,UIS,8.0,NOR,89154.27609,Europe & Central Asia,High income
Papua New Guinea,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2016,10.37539,UIS,,PNG,2672.94579,East Asia & Pacific,Lower middle income
Papua New Guinea,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2016,4.47794,UIS,,PNG,2672.94579,East Asia & Pacific,Lower middle income
Papua New Guinea,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2018,31.64995,UIS,,PNG,2672.94579,East Asia & Pacific,Lower middle income
Papua New Guinea,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2018,23.64777,UIS,,PNG,2672.94579,East Asia & Pacific,Lower middle income
Papua New Guinea,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2018,60.19473,UIS,,PNG,2672.94579,East Asia & Pacific,Lower middle income
Papua New Guinea,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2018,50.14269,UIS,,PNG,2672.94579,East Asia & Pacific,Lower middle income
Poland,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2019,0.94869,UIS,48.0,POL,17999.90995,Europe & Central Asia,High income
Poland,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2019,1.32671,UIS,48.0,POL,17999.90995,Europe & Central Asia,High income
Poland,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2019,4.32734,UIS,48.0,POL,17999.90995,Europe & Central Asia,High income
Poland,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2019,2.29473,UIS,48.0,POL,17999.90995,Europe & Central Asia,High income
Poland,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2019,2.47432,UIS,48.0,POL,17999.90995,Europe & Central Asia,High income
Poland,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2019,2.16844,UIS,48.0,POL,17999.90995,Europe & Central Asia,High income
Portugal,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2017,1.19776,UIS,56.0,PRT,24567.50927,Europe & Central Asia,High income
Portugal,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2017,0.06078,UIS,56.0,PRT,24567.50927,Europe & Central Asia,High income
Portugal,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2017,0.36214,UIS,56.0,PRT,24567.50927,Europe & Central Asia,High income
Portugal,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2017,0.32218,UIS,56.0,PRT,24567.50927,Europe & Central Asia,High income
Qatar,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2019,0.34761,UIS,,QAT,66838.35743,Middle East & North Africa,High income
Qatar,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2019,3.38704,UIS,,QAT,66838.35743,Middle East & North Africa,High income
Qatar,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2020,9.78079,UIS,,QAT,66838.35743,Middle East & North Africa,High income
Qatar,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2020,4.12435,UIS,,QAT,66838.35743,Middle East & North Africa,High income
Republic of Korea,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2018,0.94547,UIS,,KOR,34997.78164,East Asia & Pacific,High income
Republic of Korea,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2018,0.90376,UIS,,KOR,34997.78164,East Asia & Pacific,High income
Republic of Korea,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2019,4.9438,UIS,,KOR,34997.78164,East Asia & Pacific,High income
Republic of Korea,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2019,4.80031,UIS,,KOR,34997.78164,East Asia & Pacific,High income
Republic of Korea,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2019,7.66587,UIS,,KOR,34997.78164,East Asia & Pacific,High income
Republic of Korea,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2019,7.26356,UIS,,KOR,34997.78164,East Asia & Pacific,High income
Romania,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2019,12.76272,UIS,28.0,ROU,14858.22943,Europe & Central Asia,High income
Romania,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2019,12.60757,UIS,28.0,ROU,14858.22943,Europe & Central Asia,High income
Romania,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2019,11.50418,UIS,28.0,ROU,14858.22943,Europe & Central Asia,High income
Romania,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2019,10.88256,UIS,28.0,ROU,14858.22943,Europe & Central Asia,High income
Romania,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2019,19.07057,UIS,28.0,ROU,14858.22943,Europe & Central Asia,High income
Romania,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2019,21.29803,UIS,28.0,ROU,14858.22943,Europe & Central Asia,High income
Russian Federation,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2016,0.20568,UIS,80.0,RUS,12194.77734,Europe & Central Asia,Upper middle income
Russian Federation,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2016,0.96317,UIS,80.0,RUS,12194.77734,Europe & Central Asia,Upper middle income
Russian Federation,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2014,1.49978,UIS,80.0,RUS,12194.77734,Europe & Central Asia,Upper middle income
Russian Federation,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2014,2.24764,UIS,80.0,RUS,12194.77734,Europe & Central Asia,Upper middle income
Russian Federation,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2019,2.09122,UIS,80.0,RUS,12194.77734,Europe & Central Asia,Upper middle income
Russian Federation,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2019,2.84628,UIS,80.0,RUS,12194.77734,Europe & Central Asia,Upper middle income
San Marino,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2020,5.07426,UIS,,SMR,,Europe & Central Asia,High income
San Marino,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2020,2.45041,UIS,,SMR,,Europe & Central Asia,High income
San Marino,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2020,8.25688,UIS,,SMR,,Europe & Central Asia,High income
San Marino,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2020,8.58209,UIS,,SMR,,Europe & Central Asia,High income
San Marino,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2020,62.04188,UIS,,SMR,,Europe & Central Asia,High income
San Marino,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2020,53.26203,UIS,,SMR,,Europe & Central Asia,High income
Saudi Arabia,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2020,4.96755,UIS,25.0,SAU,23185.87079,Middle East & North Africa,High income
Saudi Arabia,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2020,5.37743,UIS,25.0,SAU,23185.87079,Middle East & North Africa,High income
Saudi Arabia,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2018,2.54311,UIS,25.0,SAU,23185.87079,Middle East & North Africa,High income
Saudi Arabia,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2018,0.36638,UIS,25.0,SAU,23185.87079,Middle East & North Africa,High income
Saudi Arabia,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2017,8.6599,UIS,25.0,SAU,23185.87079,Middle East & North Africa,High income
Saudi Arabia,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2017,2.75041,UIS,25.0,SAU,23185.87079,Middle East & North Africa,High income
Seychelles,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2019,14.12044,UIS,,SYC,14653.30939,Sub-Saharan Africa,High income
Seychelles,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2019,2.32481,UIS,,SYC,14653.30939,Sub-Saharan Africa,High income
Seychelles,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2019,6.55124,UIS,,SYC,14653.30939,Sub-Saharan Africa,High income
Seychelles,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2019,8.85561,UIS,,SYC,14653.30939,Sub-Saharan Africa,High income
Seychelles,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2020,9.14106,UIS,,SYC,14653.30939,Sub-Saharan Africa,High income
Seychelles,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2020,19.54545,UIS,,SYC,14653.30939,Sub-Saharan Africa,High income
Singapore,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2018,0.1318,UIS,27.0,SGP,72794.00302,East Asia & Pacific,High income
Singapore,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2018,0.27363,UIS,27.0,SGP,72794.00302,East Asia & Pacific,High income
Singapore,Out-of-school rate for adolescents of lower secondary school age,Female,Lower Secondary,Not Available,Not Available,2019,0.19148,UIS,27.0,SGP,72794.00302,East Asia & Pacific,High income
Singapore,Out-of-school rate for adolescents of lower secondary school age,Male,Lower Secondary,Not Available,Not Available,2019,0.41017,UIS,27.0,SGP,72794.00302,East Asia & Pacific,High income
Singapore,Out-of-school rate for youth of upper secondary school age,Female,Upper Secondary,Not Available,Not Available,2019,0.45167,UIS,27.0,SGP,72794.00302,East Asia & Pacific,High income
Singapore,Out-of-school rate for youth of upper secondary school age,Male,Upper Secondary,Not Available,Not Available,2019,0.10293,UIS,27.0,SGP,72794.00302,East Asia & Pacific,High income
Slovakia,Out-of-school rate for children of primary school age,Female,Primary,Not Available,Not Available,2019,3.30093,UIS,35.0,SVK,21391.92533,Europe & Central Asia,High income
Slovakia,Out-of-school rate for children of primary school age,Male,Primary,Not Available,Not Available,2019,3.27669,UIS,35.0,SVK,21391.92533,Europe & Central Asia,High income
